provider	URL	course	webinar_date	webinar_duration	webinare_title
Other	https://kinescope.io/embed/201005172	Other	2022-03-30T11:41:49+00:00	PT1H29M22.092S	Theory of Neural Networks / Beau Carnes (freeCodeCamp.org)
Other	https://kinescope.io/embed/201005174	Other	2022-03-30T11:41:49+00:00	PT50M27.349S	Интерактивный и холиварный доклад про линтеры / Никита Соболев (wemake.services)
Other	https://kinescope.io/embed/201005176	Other	2022-03-30T11:41:49+00:00	PT29M3.494S	Wagtail
Other	https://kinescope.io/embed/201005180	Other	2022-03-30T11:41:50+00:00	PT49M31.69S	A Hacker&#39;s Guide to Securing Python Web Applications / Eyitemi Egbejule (NaijaSecForce)
Other	https://kinescope.io/embed/201005182	Other	2022-03-30T11:41:50+00:00	PT59M19.689S	Как учить людей программированию и радоваться жизни / Илья Лебедев (devman.org)
Other	https://kinescope.io/embed/201005184	Other	2022-03-30T11:41:50+00:00	PT36M41.6S	Как защитить алгоритм машинного обучения от Adversarial-примеров / Сергей Дудоров (Digital Security)
Other	https://kinescope.io/embed/201005186	Other	2022-03-30T11:41:50+00:00	PT34M53.79S	Хорошие и плохие практики для написания тестируемого кода / Дмитрий Дыгало (kiwi.com)
Other	https://kinescope.io/embed/201005188	Other	2022-03-30T11:41:50+00:00	PT49M1.481S	50 оттенков celery / Олег Чуркин (TechOps)
Other	https://kinescope.io/embed/201005190	Other	2022-03-30T11:41:50+00:00	PT34M20.632S	Pylint изнутри. Как он это делает / Максим Мазаев (ЦИАН)
Other	https://kinescope.io/embed/201005192	Other	2022-03-30T11:41:50+00:00	PT43M1.897S	Распространенные ошибки в архитектуре Django-приложений / Алексей Половинкин (Agima)
Other	https://kinescope.io/embed/201005194	Other	2022-03-30T11:41:50+00:00	PT51M33.27S	Beyond jupyter / Андрей Попов (Positive Technologies)
Other	https://kinescope.io/embed/201005196	Other	2022-03-30T11:41:51+00:00	PT41M7.562S	Запускаем Python-приложение в облака / Евгений Слезко (Marilyn)
Other	https://kinescope.io/embed/201005198	Other	2022-03-30T11:41:51+00:00	PT1H33M5.259S	Мастер-класс &quot;Эффективная Selenium-инфраструктура&quot; / Иван Крутов (Aerokube)
Other	https://kinescope.io/embed/201005200	Other	2022-03-30T11:41:51+00:00	PT40M19.798S	Python Virtual Assistant, или Как собрать бота с AI на простом стеке / Олег Пличко
Other	https://kinescope.io/embed/201005202	Other	2022-03-30T11:41:51+00:00	PT46M45.76S	Как выкинуть из проекта C++ код, чтобы за это ничего не было / Александр Боргардт
Other	https://kinescope.io/embed/201005204	Other	2022-03-30T11:41:51+00:00	PT46M38.887S	Ускорение SQLAlchemy для архитектурных космонавтов / Алексей Старков (Qrator Labs)
Other	https://kinescope.io/embed/201005206	Other	2022-03-30T11:41:51+00:00	PT32M6.189S	Make Python fast again / Ефрем Матосян (Positive Technologies)
Other	https://kinescope.io/embed/201005208	Other	2022-03-30T11:41:51+00:00	PT45M58.09S	Создание DSL-компиляторов на Python / Пётр Советов (МИРЭА)
Other	https://kinescope.io/embed/201005210	Other	2022-03-30T11:41:52+00:00	PT42M43.716S	Эффективное использование Jupyter и PySpark на Hadoop / Павел Тарасов (ЦИАН)
Other	https://kinescope.io/embed/201005212	Other	2022-03-30T11:41:52+00:00	PT8H33M31.951S	Запись трансляции Moscow Python Conf++ 2018. 22 окт, зал &quot;Большой&quot;
Other	https://kinescope.io/embed/201005214	Other	2022-03-30T11:41:52+00:00	PT7H47M30.309S	Запись трансляции Moscow Python Conf++ 2018. 22 окт, зал &quot;Малый&quot;
Other	https://kinescope.io/embed/201005216	Other	2022-03-30T11:41:52+00:00	PT8H18M54.121S	Запись трансляции Moscow Python Conf++ 2018. 23 окт, зал &quot;Большой&quot;
Other	https://kinescope.io/embed/201005218	Other	2022-03-30T11:41:52+00:00	PT7H55M22.023S	Запись трансляции Moscow Python Conf++ 2018. 23 окт, зал &quot;Малый&quot;
Other	https://kinescope.io/embed/201005221	Other	2022-03-30T11:42:12+00:00	PT8M45.28S	Landscape-PART_3_2
Other	https://kinescope.io/embed/201005224	Other	2022-03-30T11:42:28+00:00	PT4M14S	Landscape-PART_4_2
Other	https://kinescope.io/embed/201005229	Other	2022-03-30T11:42:48+00:00	PT21M56.131S	HighLoad++ Moscow 2018. Открытие (8 ноября)
Other	https://kinescope.io/embed/201005231	Other	2022-03-30T11:42:48+00:00	PT2M9.614S	HighLoad++ 2018 - первый день и премия
Other	https://kinescope.io/embed/201005233	Other	2022-03-30T11:42:48+00:00	PT7H29M43.701S	Трансляция HighLoad++ 2018. 8 ноября, Конгресс-холл
Other	https://kinescope.io/embed/201005236	Other	2022-03-30T11:42:49+00:00	PT6H53M26.783S	Трансляция HighLoad++ 2018. 9 ноября, Конгресс-холл
Other	https://kinescope.io/embed/201005238	Other	2022-03-30T11:42:49+00:00	PT58M17.553S	Сам себе HR
Other	https://kinescope.io/embed/201005240	Other	2022-03-30T11:42:49+00:00	PT36M27.576S	Что мы знаем о микросервисах? / Вадим Мадисон (Avito)
Other	https://kinescope.io/embed/201005242	Other	2022-03-30T11:42:49+00:00	PT52M58.627S	Тернии контейнеризованных приложений и микросервисов / Иван Круглов (Booking.com)
Other	https://kinescope.io/embed/201005244	Other	2022-03-30T11:42:49+00:00	PT51M17.55S	Один из вариантов реализации Data Discovery в микросервисной архитектуре / Николай Голов (Avito)
Other	https://kinescope.io/embed/201005246	Other	2022-03-30T11:42:49+00:00	PT55M26.398S	Базы данных и Kubernetes / Дмитрий Столяров (Флант)
Other	https://kinescope.io/embed/201005248	Other	2022-03-30T11:42:49+00:00	PT54M14.138S	Apache Kafka как основа для велосипедостроения / Николай Сивко (okmeter.io)
Other	https://kinescope.io/embed/201005250	Other	2022-03-30T11:42:49+00:00	PT46M57.44S	Разгоняем обработку событий до 1.6М/сек. Опыт Badoo / Александр Крашенинников (Badoo)
Other	https://kinescope.io/embed/201005252	Other	2022-03-30T11:42:50+00:00	PT52M38.82S	Топ ошибок со стороны разработки при работе с PostgreSQL / Алексей Лесовский (Data Egret)
Other	https://kinescope.io/embed/201005254	Other	2022-03-30T11:42:50+00:00	PT41M9.559S	«Платформа» в Badoo
Other	https://kinescope.io/embed/201005256	Other	2022-03-30T11:42:50+00:00	PT51M50.592S	Монолит для сотен версий клиентов
Other	https://kinescope.io/embed/201005258	Other	2022-03-30T11:42:50+00:00	PT55M53.357S	Как устроить хайлоад на ровном месте  / Олег Бартунов, Федор Сигаев
Other	https://kinescope.io/embed/201005260	Other	2022-03-30T11:42:50+00:00	PT41M54.954S	Как стать классным спецом по базам данных? / Илья Космодемьянский (Data Egret)
Other	https://kinescope.io/embed/201005262	Other	2022-03-30T11:42:50+00:00	PT56M41.654S	Анализ производительности запросов в ClickHouse / Алексей Миловидов (Яндекс)
Other	https://kinescope.io/embed/201005264	Other	2022-03-30T11:42:50+00:00	PT40M48.266S	Как VK вставляет данные в ClickHouse с десятков тысяч серверов / Юрий Насретдинов (ВКонтакте)
Other	https://kinescope.io/embed/201005266	Other	2022-03-30T11:42:50+00:00	PT46M21.496S	Собственная система уведомлений о нештатных ситуациях / Алексей Кирпичников (Контур)
Other	https://kinescope.io/embed/201005268	Other	2022-03-30T11:42:51+00:00	PT47M47.502S	Трафик-инфраструктура Dropbox / Алексей Иванов (Dropbox)
Other	https://kinescope.io/embed/201005270	Other	2022-03-30T11:42:51+00:00	PT53M10.863S	ClickHouse тормозит / Кирилл Шваков (TrafficStars)
Other	https://kinescope.io/embed/201005272	Other	2022-03-30T11:42:51+00:00	PT55M0.787S	Яндекс.Метрика и нестандартный ClickHouse / Александр Макаров (Яндекс)
Other	https://kinescope.io/embed/201005274	Other	2022-03-30T11:42:51+00:00	PT47M13.973S	«Отложенные данные» — наш механизм обеспечения консистентности / Андрей Литуненко (2ГИС)
Other	https://kinescope.io/embed/201005276	Other	2022-03-30T11:42:51+00:00	PT49M6.357S	Что делать, если нужно обрабатывать миллиард хаотичных задач в сутки на PHP / Антон Горин (ManyChat)
Other	https://kinescope.io/embed/201005278	Other	2022-03-30T11:42:51+00:00	PT33M13.828S	Яндекс.Облако
Other	https://kinescope.io/embed/201005280	Other	2022-03-30T11:42:51+00:00	PT52M53.356S	Переписывать или не переписывать? Жизнь с техническим долгом / Антон Потапов (Ingram Micro Cloud)
Other	https://kinescope.io/embed/201005282	Other	2022-03-30T11:42:51+00:00	PT33M47.033S	Golang
Other	https://kinescope.io/embed/201005284	Other	2022-03-30T11:42:52+00:00	PT52M1.366S	Разрабатываем свой браузер с нуля. Часть первая
Other	https://kinescope.io/embed/201005286	Other	2022-03-30T11:42:52+00:00	PT44M20.891S	DNS в Facebook / Олег Облеухов (Facebook)
Other	https://kinescope.io/embed/201005288	Other	2022-03-30T11:42:52+00:00	PT34M51.282S	Решение проблем высоконагруженной балансировки / Алексей Бурылов (Qiwi)
Other	https://kinescope.io/embed/201005290	Other	2022-03-30T11:42:52+00:00	PT50M51.451S	Replicated service mesh
Other	https://kinescope.io/embed/201005293	Other	2022-03-30T11:42:52+00:00	PT46M39.468S	Решение задачи автомасштабирования сервисов в Яндекс.Облаке / Рюрик Крылов (Яндекс)
Other	https://kinescope.io/embed/201005295	Other	2022-03-30T11:42:52+00:00	PT39M39.581S	Базы данных в облаках / Владимир Бородин (Яндекс)
Other	https://kinescope.io/embed/201005297	Other	2022-03-30T11:42:52+00:00	PT38M12.785S	Экосистема краудсорсинга в Яндексе / Ольга Мегорская (Яндекс)
Other	https://kinescope.io/embed/201005299	Other	2022-03-30T11:42:52+00:00	PT53M49.432S	Как внятность оценки задачи материализует результат / Александр Павлють (mjolnir.wtf)
Other	https://kinescope.io/embed/201005301	Other	2022-03-30T11:42:53+00:00	PT51M1.296S	Feature Toggles, или Как выкатывать фичи без релиза / Ян Ашенкампф (KUPIVIP.RU)
Other	https://kinescope.io/embed/201005303	Other	2022-03-30T11:42:53+00:00	PT51M16.853S	Что делать, когда минута простоя стоит 100000$ / Евгений Кузовлев (EcommPay IT)
Other	https://kinescope.io/embed/201005305	Other	2022-03-30T11:42:53+00:00	PT51M32.643S	Лучшие практики нативных облачных сервисов / Елена Граховац (N26)
Other	https://kinescope.io/embed/201005307	Other	2022-03-30T11:42:53+00:00	PT47M37.587S	Metrics! Metrics! Metrics! / David O&#39;Brien (Xirus)
Other	https://kinescope.io/embed/201005309	Other	2022-03-30T11:42:53+00:00	PT49M34.825S	PostgreSQL 11 и далее
Other	https://kinescope.io/embed/201005311	Other	2022-03-30T11:42:53+00:00	PT38M27.298S	Масштабирование реплик PostgreSQL под нагрузкой / Андрей Бородин
Other	https://kinescope.io/embed/201005313	Other	2022-03-30T11:42:53+00:00	PT50M4.407S	Найди мне работу
Other	https://kinescope.io/embed/201005315	Other	2022-03-30T11:42:54+00:00	PT49M34.616S	Многокритериальная оптимизация поисковой выдачи в Авито / Андрей Дроздов (Avito)
Other	https://kinescope.io/embed/201005317	Other	2022-03-30T11:42:54+00:00	PT51M0.785S	USE, RED и Golden Signals для анализа производительности и оптимизации / Петр Зайцев (Percona)
Other	https://kinescope.io/embed/201005319	Other	2022-03-30T11:42:54+00:00	PT42M16.154S	MariaDB и MySQL — какую статистику использует оптимизатор / Сергей Голубчик (MariaDB)
Other	https://kinescope.io/embed/201005321	Other	2022-03-30T11:42:54+00:00	PT48M50.359S	FAQ по архитектуре и работе ВКонтакте / Алексей Акулович (ВКонтакте)
Other	https://kinescope.io/embed/201005323	Other	2022-03-30T11:42:54+00:00	PT53M31.134S	Борьба за живучесть в условиях DDoS / Георгий Тарасов
Other	https://kinescope.io/embed/201005325	Other	2022-03-30T11:42:54+00:00	PT46M53.771S	Технические аспекты блокировки интернета в России / Филипп Кулин (Дремучий лес)
Other	https://kinescope.io/embed/201005327	Other	2022-03-30T11:42:54+00:00	PT56M19.456S	Как снять бэкап в распределенной системе, чтобы этого никто не заметил / Иван Раков (GridGain)
Other	https://kinescope.io/embed/201005329	Other	2022-03-30T11:42:54+00:00	PT48M23.725S	Выбираем систему репликации для PostgreSQL / Виктор Егоров (DataEgret)
Other	https://kinescope.io/embed/201005331	Other	2022-03-30T11:42:55+00:00	PT44M5.264S	Нестандартные способы использования ClickHouse / Александр Зайцев (LifeStreet, Altinityt)
Other	https://kinescope.io/embed/201005333	Other	2022-03-30T11:42:55+00:00	PT52M16.761S	Scale Your Metrics with Elasticsearch / Philipp Krenn (Elastic)
Other	https://kinescope.io/embed/201005335	Other	2022-03-30T11:42:55+00:00	PT39M0.363S	Ранжирование объявлений на основе машинного обучения и ElasticSearch / Павел Тарасов (ЦИАН)
Other	https://kinescope.io/embed/201005337	Other	2022-03-30T11:42:55+00:00	PT43M7.168S	Как победить брутфорс и оставить хакеров ни с чем / Алексей Ермишкин (Virgil Security, Inc.)
Other	https://kinescope.io/embed/201005339	Other	2022-03-30T11:42:55+00:00	PT47M56.697S	Последние изменения в IO-стеке Linux с точки зрения DBA / Илья Космодемьянский (Data Egret)
Other	https://kinescope.io/embed/201005341	Other	2022-03-30T11:42:55+00:00	PT47M49.708S	eBPF для анализа производительности Linux / Петр Зайцев (Percona)
Other	https://kinescope.io/embed/201005343	Other	2022-03-30T11:42:55+00:00	PT50M39.562S	Нагрузочное тестирование Atlassian Jira / Алексей Матвеев (Райффайзенбанк)
Other	https://kinescope.io/embed/201005345	Other	2022-03-30T11:42:55+00:00	PT53M32.528S	Camunda на микросервисах / Александр Трехлебов (Промсвязьбанк)
Other	https://kinescope.io/embed/201005347	Other	2022-03-30T11:42:56+00:00	PT47M47.99S	Платформа 4К-стриминга на миллион онлайнов / Александр Тоболь (Одноклассники)
Other	https://kinescope.io/embed/201005349	Other	2022-03-30T11:42:56+00:00	PT45M40.466S	How we deliver 1Tbps of video with our WebRTC peer-to-peer network / Jordan Pittier (Streamroot)
Other	https://kinescope.io/embed/201005351	Other	2022-03-30T11:42:56+00:00	PT43M47.269S	Почти без магии, или Как просто раздать терабит видеопотока / Михаил Райченко (Вконтакте)
Other	https://kinescope.io/embed/201005353	Other	2022-03-30T11:42:56+00:00	PT59M58.49S	Высоконагруженная распределенная система управления современной АЭС / Вадим Подольный (Физприбор)
Other	https://kinescope.io/embed/201005355	Other	2022-03-30T11:42:56+00:00	PT50M14.09S	Джедайские техники в управлении командой / Виктория Юркевич (Лаборатория Качества)
Other	https://kinescope.io/embed/201005357	Other	2022-03-30T11:42:56+00:00	PT51M31.482S	Зачем CTO кодить / Александр Зиза (Алетейя Бизнес)
Other	https://kinescope.io/embed/201005359	Other	2022-03-30T11:42:56+00:00	PT51M1.087S	# Инструменты управления большой командой / Дмитрий Безуглый (Системный Подход)
Other	https://kinescope.io/embed/201005361	Other	2022-03-30T11:42:57+00:00	PT50M16.017S	Описание инфраструктуры в Terraform на будущее / Антон Бабенко (terraform-aws-modules)
Other	https://kinescope.io/embed/201005363	Other	2022-03-30T11:42:57+00:00	PT50M40.909S	From Ansible to SaltStack - как и зачем / Дмитрий Самохвалов (Альфа-Банк)
Other	https://kinescope.io/embed/201005365	Other	2022-03-30T11:42:57+00:00	PT48M15.436S	BeyondCorp
Other	https://kinescope.io/embed/201005367	Other	2022-03-30T11:42:57+00:00	PT47M37.448S	Руководство по выживанию с MongoDB / Сергей Загурский (Joom)
Other	https://kinescope.io/embed/201005369	Other	2022-03-30T11:42:57+00:00	PT48M33.571S	The cost of MongoDB ACID transactions in theory and practice / Henrik Ingo (MongoDB)
Other	https://kinescope.io/embed/201005371	Other	2022-03-30T11:42:57+00:00	PT48M58.602S	Построение аналитического хранилища на 100 петабайт / Александр Мазуров (Criteo)
Other	https://kinescope.io/embed/201005373	Other	2022-03-30T11:42:58+00:00	PT47M45.296S	Continuous Optimization for distributed BigData analysis / Kai Sasaki (Treasure Data Inc.)
Other	https://kinescope.io/embed/201005375	Other	2022-03-30T11:42:58+00:00	PT50M49.616S	Привлечение tinkoff.ru / Александр Поломодов (tinkoff.ru)
Other	https://kinescope.io/embed/201005377	Other	2022-03-30T11:42:58+00:00	PT47M34.894S	Дата-инженеры и кому они нужны / Валентин Гогичашвили (Zalando SE)
Other	https://kinescope.io/embed/201005379	Other	2022-03-30T11:42:58+00:00	PT48M16.202S	Как мы оптимизируем процессы в заказной разработке / Кирилл Ветчинкин (paysystem.tech)
Other	https://kinescope.io/embed/201005381	Other	2022-03-30T11:42:58+00:00	PT50M6.056S	Эволюция архитектуры торгово-клиринговой системы Московской биржи / С. Костанбаев (Московская Биржа)
Other	https://kinescope.io/embed/201005383	Other	2022-03-30T11:42:58+00:00	PT49M19.662S	Как мы внедряли ядро инвестиционного бизнеса Альфа-Банка на базе Tarantool / В. Дрынкин (Альфа-Банк)
Other	https://kinescope.io/embed/201005385	Other	2022-03-30T11:42:58+00:00	PT49M45.228S	Медицинский чат-бот и система оценки врачей / Илья Ларченко (DOC+)
Other	https://kinescope.io/embed/201005387	Other	2022-03-30T11:42:59+00:00	PT48M59.089S	«Очки верткальной реальности»
Other	https://kinescope.io/embed/201005389	Other	2022-03-30T11:42:59+00:00	PT45M39.259S	Биллинг в Дримсим / Дмитрий Симонов (Drimsim)
Other	https://kinescope.io/embed/201005391	Other	2022-03-30T11:42:59+00:00	PT55M34.734S	Deploying MySQL on Kubernetes &amp; Openshift / Александр Рубин (Percona)
Other	https://kinescope.io/embed/201005393	Other	2022-03-30T11:42:59+00:00	PT37M13.296S	&quot;Заряжай&quot; или CDC из MariaDB и Postgres в аналитическую СУБД MariaDB Columnstore / Роман Ноздрин
Other	https://kinescope.io/embed/201005396	Other	2022-03-30T11:42:59+00:00	PT50M23.401S	MySQL 8.0
Other	https://kinescope.io/embed/201005398	Other	2022-03-30T11:42:59+00:00	PT48M45.831S	Опыт миграции 10 TB PostgreSQL-кластера на AWS / Александр Кукушкин (Zalando SE)
Other	https://kinescope.io/embed/201005400	Other	2022-03-30T11:42:59+00:00	PT56M27.931S	Эксперименты с Postgres в Docker и облаках / Николай Самохвалов (PostgreSQL.support)
Other	https://kinescope.io/embed/201005402	Other	2022-03-30T11:43:00+00:00	PT48M53.958S	Инструменты создания бэкапов PostgreSQL / Андрей Сальников (Data Egret)
Other	https://kinescope.io/embed/201005404	Other	2022-03-30T11:43:00+00:00	PT51M22.566S	Serverless – are you ready for the revolution? / Michał Jankowski
Other	https://kinescope.io/embed/201005406	Other	2022-03-30T11:43:00+00:00	PT23M3.074S	Репликация между разными СУБД / Михаил Буйлов (Мамба)
Other	https://kinescope.io/embed/201005408	Other	2022-03-30T11:43:00+00:00	PT49M17.062S	В Tarantool 2.1 появилась поддержка SQL
Other	https://kinescope.io/embed/201005410	Other	2022-03-30T11:43:00+00:00	PT53M10.631S	Make Your Database Dream of Electric Sheep
Other	https://kinescope.io/embed/201005412	Other	2022-03-30T11:43:00+00:00	PT51M57.488S	Will Postgres Live Forever? / Bruce Momjian (EnterpriseDB)
Other	https://kinescope.io/embed/201005414	Other	2022-03-30T11:43:00+00:00	PT41M39.721S	BBM’s 150M+ users Oracle to Postgres migration without downtime / Álvaro Hernandez (OnGres)
Other	https://kinescope.io/embed/201005416	Other	2022-03-30T11:43:01+00:00	PT51M54.098S	Достигаем субмиллисекундного времени отклика в торговой системе на Java под Linux / Алексей Рагозин
Other	https://kinescope.io/embed/201005418	Other	2022-03-30T11:43:01+00:00	PT49M54.167S	Как мы качаем 60 миллионов страниц в день из Веба / Александр Сибиряков (Scrapinghub)
Other	https://kinescope.io/embed/201005420	Other	2022-03-30T11:43:01+00:00	PT48M22.123S	Как мы в Mail.Ru запускали первый в России Kubernetes как сервис в облаке / Дмитрий Лазаренко
Other	https://kinescope.io/embed/201005422	Other	2022-03-30T11:43:01+00:00	PT51M19.059S	Function as a Service in private cloud / Сергей Рыбалкин (Alibaba Group)
Other	https://kinescope.io/embed/201005424	Other	2022-03-30T11:43:01+00:00	PT37M47.452S	Выбор правильного инструмента для развертывания контейнеризованных приложений в облаке / В.Пантюхин
Other	https://kinescope.io/embed/201005426	Other	2022-03-30T11:43:01+00:00	PT46M51.867S	Optimizing Kubernetes Resource Requests/Limits for Cost-Efficiency and Latency / Henning Jacobs
Other	https://kinescope.io/embed/201005428	Other	2022-03-30T11:43:01+00:00	PT46M27.185S	Автоматизация замены дисков с помощью Ansible / Артём Александров (Одноклассники)
Other	https://kinescope.io/embed/201005430	Other	2022-03-30T11:43:02+00:00	PT50M15.297S	Делаем бэкенд нового поколения на FoundationDB / Олег Илларионов (Capture)
Other	https://kinescope.io/embed/201005432	Other	2022-03-30T11:43:02+00:00	PT49M38.726S	Школа программистов как решение проблемы найма / Лев Екасов (Headhunter)
Other	https://kinescope.io/embed/201005434	Other	2022-03-30T11:43:02+00:00	PT34M1.661S	Zabbix, 100kNVPS на одном сервере / Михаил Макуров, Максим Чернецов (Интерсвязь)
Other	https://kinescope.io/embed/201005436	Other	2022-03-30T11:43:02+00:00	PT52M1.273S	Мониторинг — разработчикам! Технологии — сообществу! Профит — всем! / Владимир Колобаев (Avito)
Other	https://kinescope.io/embed/201005440	Other	2022-03-30T11:43:02+00:00	PT50M54.028S	Big-Data-процессинг пользовательских данных из соцсетей в AlibabaCloud MaxCompute / Максим Алексеев
Other	https://kinescope.io/embed/201005442	Other	2022-03-30T11:43:02+00:00	PT50M9.725S	Hadoop at scale
Other	https://kinescope.io/embed/201005444	Other	2022-03-30T11:43:02+00:00	PT29M57.829S	Церемония Премии HighLoad++ 2018
Other	https://kinescope.io/embed/201005446	Other	2022-03-30T11:43:03+00:00	PT46M55.931S	Как быстро разрабатывать программное решение на C++ и Lua / Александр Боргардт
Other	https://kinescope.io/embed/201005448	Other	2022-03-30T11:43:03+00:00	PT37M59.016S	Effil
Other	https://kinescope.io/embed/201005450	Other	2022-03-30T11:43:03+00:00	PT52M24.284S	Жизненный цикл ML в боевых условиях / Сергей Виноградов (Front Tier, РАНХиГС)
Other	https://kinescope.io/embed/201005452	Other	2022-03-30T11:43:03+00:00	PT50M45.39S	MyRocks deep dive and production deployment at Facebook / Yoshinori Matsunobu (Facebook)
Other	https://kinescope.io/embed/201005454	Other	2022-03-30T11:43:03+00:00	PT47M29.368S	Demystifying MySQL Replication Crash Safety / Jean-François Gagné (MessageBird)
Other	https://kinescope.io/embed/201005456	Other	2022-03-30T11:43:03+00:00	PT35M12.366S	Высокие нагрузки в индустриальном интернете вещей / Евгений Потапов (ITSumma)
Other	https://kinescope.io/embed/201005459	Other	2022-03-30T11:43:04+00:00	PT49M35.336S	Создание высоконагруженного облачного колл-центра / Евгений Пинашин (Tinkoff.ru)
Other	https://kinescope.io/embed/201005461	Other	2022-03-30T11:43:04+00:00	PT50M45.089S	Учим машину варить парацетамол / Артем Кондюков (Biocad)
Other	https://kinescope.io/embed/201005463	Other	2022-03-30T11:43:04+00:00	PT54M21.429S	Прогнозирование продаж интернет-магазина с помощью градиентного бустинга / Александр Алексейцев
Other	https://kinescope.io/embed/201005465	Other	2022-03-30T11:43:04+00:00	PT51M10.189S	Tips &amp; Tricks for Fast Neural Net Inference in Production / Дмитрий Коробченко (NVIDIA)
Other	https://kinescope.io/embed/201005467	Other	2022-03-30T11:43:04+00:00	PT49M37.286S	Как нейронные сети графике помогали / Евгений Туманов (NVIDIA)
Other	https://kinescope.io/embed/201005469	Other	2022-03-30T11:43:04+00:00	PT42M23.491S	Женские сети
Other	https://kinescope.io/embed/201005471	Other	2022-03-30T11:43:04+00:00	PT32M48.217S	Prod, do stack
Other	https://kinescope.io/embed/201005473	Other	2022-03-30T11:43:04+00:00	PT55M20.593S	Фишинг. Война бесконечности / Евгений Богомазов (Qrator Labs)
Other	https://kinescope.io/embed/201005475	Other	2022-03-30T11:43:05+00:00	PT44M41.928S	Modern fraud trends in RTB / Екатерина Сафонова (IPONWEB)
Other	https://kinescope.io/embed/201005477	Other	2022-03-30T11:43:05+00:00	PT42M36.819S	Место row level security в высоконагруженном проекте / Александр Токарев (DataArt)
Other	https://kinescope.io/embed/201005479	Other	2022-03-30T11:43:05+00:00	PT51M40.05S	Как Tinkoff.ru использует Greenplum / Дмитрий Немчин (Tinkoff.ru)
Other	https://kinescope.io/embed/201005481	Other	2022-03-30T11:43:05+00:00	PT55M1.669S	Как мы сделали свой собственный Netfilter с Intel DPDK и префиксными деревьями / Александр Самойлов
Other	https://kinescope.io/embed/201005483	Other	2022-03-30T11:43:05+00:00	PT40M55.418S	Децентрализованная технология прохода межсетевых экранов / Евгений Сафронов (SONM)
Other	https://kinescope.io/embed/201005485	Other	2022-03-30T11:43:05+00:00	PT53M30.6S	QUIC illustrated / Александр Крижановский (Tempesta Technologies)
Other	https://kinescope.io/embed/201005487	Other	2022-03-30T11:43:05+00:00	PT47M45.761S	Software Defined Storage the Linux way / Philipp Reisner (LINBIT)
Other	https://kinescope.io/embed/201005489	Other	2022-03-30T11:43:06+00:00	PT44M21.356S	Серьезный ритейл / Александр Лищук, Дмитрий Цветков (X5 Retail Group)
Other	https://kinescope.io/embed/201005491	Other	2022-03-30T11:43:06+00:00	PT49M24.283S	AWS Cost Reduction - Experiences and Strategies / Andrew Boag (Catalyst IT Australia)
Other	https://kinescope.io/embed/201005493	Other	2022-03-30T11:43:06+00:00	PT51M3.85S	Репликация в Tarantool
Other	https://kinescope.io/embed/201005494	Other	2022-03-30T11:43:06+00:00	PT6M4.04S	Landscape-PART_5_2
Other	https://kinescope.io/embed/201005496	Other	2022-03-30T11:43:06+00:00	PT46M50.962S	VShard - горизонтальное масштабирование в Tarantool / Владислав Шпилевой (Tarantool)
Other	https://kinescope.io/embed/201005498	Other	2022-03-30T11:43:06+00:00	PT56M30.16S	Правильный staging для баз данных Postgres / Николай Самохвалов
Other	https://kinescope.io/embed/201005500	Other	2022-03-30T11:43:06+00:00	PT1H43M37.631S	Кластер Kubernetes в твоём ноутбуке. Знакомство с minikube / Виктор Сафронов (Авито)
Other	https://kinescope.io/embed/201005502	Other	2022-03-30T11:43:06+00:00	PT43M0.225S	Нагрузочное тестирование шины / Сергей Журин (Performance lab)
Other	https://kinescope.io/embed/201005504	Other	2022-03-30T11:43:06+00:00	PT48M28.95S	Нагрузочные стрельбы по запросу / Антон Барабанов, Дмитрий Годов (Variti)
Other	https://kinescope.io/embed/201005506	Other	2022-03-30T11:43:07+00:00	PT53M27.164S	ClickHouse
Other	https://kinescope.io/embed/201005508	Other	2022-03-30T11:43:07+00:00	PT52M19.222S	Совместное использование Lua-кода игровой логики на сервере и клиенте / Андрей Трифанов
Other	https://kinescope.io/embed/201005510	Other	2022-03-30T11:43:07+00:00	PT48M6.798S	Как мы работаем над стабильностью нашей реализации Lua / Антон Солдатов (IPONWEB)
Other	https://kinescope.io/embed/201005512	Other	2022-03-30T11:43:07+00:00	PT37M26.09S	Множественное наследование в Lua / Сергей Леляков (IPONWEB)
Other	https://kinescope.io/embed/201005514	Other	2022-03-30T11:43:07+00:00	PT44M20.891S	DNS в Facebook / Олег Облеухов (Facebook)
Other	https://kinescope.io/embed/201005516	Other	2022-03-30T11:43:07+00:00	PT3M38.407S	Видеоотчет о HighLoad++ 2018
Other	https://kinescope.io/embed/201005625	Other	2022-03-30T11:56:27+00:00	PT12M37.29S	Занятие 01 (Урок 01) Тимур Журавель
Netology	https://kinescope.io/embed/201005692	DST-8	2022-03-30T12:03:45+00:00	PT1H1M19.904S	DST-8. Скрейпинг c Python_Часть 2
Other	https://kinescope.io/embed/201005708	Other	2022-03-30T12:05:17+00:00	PT14.32S	health.mp4
Other	https://kinescope.io/embed/201005719	Other	2022-03-30T12:06:09+00:00	PT3M9.68S	Landscape-PART_6_2
Other	https://kinescope.io/embed/201005720	Other	2022-03-30T12:06:09+00:00	PT5M3.76S	Landscape-PART_7_2
Other	https://kinescope.io/embed/201005728	Other	2022-03-30T12:06:51+00:00	PT5M30.04S	Landscape-PART_8_2
